tweet_id,created_at,text
272543087509770240,2012-11-25 03:31:50,"b'Que nunca te falte un sue\xc3\xb1o por el que luchar, algo nuevo que aprender, un lugar donde ir y alguien a quien querer.'"
271807688537690113,2012-11-23 02:49:37,b'GOOOOOOOLLLLLL!!!!!! 2-0 gracias America por participar!!!! Hahahah'
271799558445621249,2012-11-23 02:17:19,"b""RT @mediotiempo: Al 58' ya gana el Toluca.  Am\xc3\xa9rica 0-1 Toluca con gol de Lucas Silva http://t.co/Dokrw07n"""
271799503990947841,2012-11-23 02:17:06,b'RT @TD_Deportes: \xc2\xa1Gol del Toluca! 1-0 al Am\xc3\xa9rica'
271799404820836353,2012-11-23 02:16:42,b'@RicardoDerreza ac\xc3\xa1 se juega la liguilla y lo siento pero el #Toluca va ganando 1-0 pobre de tus \xc3\x81guilas pro nosotros no tenemos piedad!!!'
271799111261499393,2012-11-23 02:15:32,b'GOOOOOOOLLLL!!!!!!! del #Toluca dale #carajo pobre de los gorriones!!!'
270787778739044352,2012-11-20 07:16:52,"b'Que triste es q sepas q una indirecta es para ti!!! Sabiendo q viene d alguien muy importante, y todav\xc3\xada preguntes y t diga q no pasa nda...'"
270786827613515776,2012-11-20 07:13:05,"b'RT @AnettePA: Nadie se cruza en tu vida, sin dejar un poco de \xc3\xa9l, o llevarse un poco de ti.'"
270785929420083200,2012-11-20 07:09:31,b'RT @gmaria9: Ser psic\xc3\xb3logo de tus amigos y no saber que hacer con tu vida...'
270462112780910592,2012-11-19 09:42:47,"b'Que buen puente.... Carne asada, fiesta, baile, peda, durante 2 d\xc3\xadas!! Y con tu novia!! Sin d esas cosas d las q no t arrepientes #iloveyou'"
270460479082749952,2012-11-19 09:36:17,b'RT @MiFraseTipica: #VideojuegosQueCambiaronMiVida El FIFA 13 http://t.co/zsbsJAYu'
270331510903668736,2012-11-19 01:03:49,b'@RicardoDerreza Hahaha esta bueno tu chiste!!!! Hahaha'
268553150816976896,2012-11-14 03:17:15,b'Goku salvamos!!!!!!'
268552873401540609,2012-11-14 03:16:09,b'@gmaria9 hahahaah pens\xc3\xa9 q ese era el sentido d tu frase Hahaha'
268552343186976768,2012-11-14 03:14:02,b'@gmaria9 entonces kmo mi actitud siempre es buena por eso soy alto? Hahaha'
268482921277579266,2012-11-13 22:38:11,b'RT @gmaria9: El tiempo que se disfruta perdiendo el tiempo no es tiempo perdido - JOHN LENNON'
268482281054814208,2012-11-13 22:35:38,b'\xe2\x80\x9c@FraseDeSarcasmo: Ten cuidado con algunas personas. Hoy te abrazan y ma\xc3\xb1ana te empujan.\xe2\x80\x9d @miikee293 @brendapurbina Hahaha tu novio!!!! Ahah'
267032372065755137,2012-11-09 22:34:13,b'A trabajar se ha dicho!!!!'
267032173771644928,2012-11-09 22:33:26,b'Lo mejor de todo es cuando encuentras a alguien q no solo cambia tu situaci\xc3\xb3n sentimental sino que tambi\xc3\xa9n cambia tu vida!!!! #imback'
266699771803205632,2012-11-09 00:32:35,b'@Joaquinaan pues empiezale por DM si quieres o por inbox!!!'
266697587472609281,2012-11-09 00:23:54,b'@Joaquinaan ya c juaca!!!! Pro esta escuela me esta consumiendo!!! Hahahah la vdd no tanto pro si me entretiene mucho'
266697326733709314,2012-11-09 00:22:52,"b'@RicardoDerreza Jamas!!!!! Amigo m\xc3\xado!!!! Solo un poco ocupado con tareas y entregas ac\xc3\xa1 en la uni, es q tu ya no t acuerdas kmo es esto haha'"
265328998303821824,2012-11-05 05:45:37,b'RT @MikeAvilaC: Llevo 5 minutos tratando de matar un mosquito a aplausos. A estas alturas debe de pensar que me fascina como vuela.'
262362644286173184,2012-10-28 01:18:23,b'Por los q me extra\xc3\xb1aban BADBOY RELOADED!!!! esta noche corre por mi cuenta y empieza ahora!!!!'
260497137618534400,2012-10-22 21:45:32,b'Gracias puebla primer eliminado de los Interpolitecnicas les metimos 7-0 y dicen que no jugamos a nda hahahaah #haypalotra'
257330339834388480,2012-10-14 04:01:48,b'@andreaSer7 no manches son las 12 la neta no!'
257329703248080896,2012-10-14 03:59:16,b'@andreaSer7 @cecyrosillo no no manches si me hubieras avisado antes si hubiera ido pro equis.......'
257326281467781120,2012-10-14 03:45:41,b'@andreaSer7 @cecyrosillo @begbedermxarg q ogts y xq me avisaron hasta ahorita!!!'
257325308657692672,2012-10-14 03:41:49,b'@andreaSer7 @cecyrosillo @begbedermxarg en dond est\xc3\xa1n? Q no invitan!!!!'
257222691956850690,2012-10-13 20:54:03,"b""Lo mejor d todo es cuando llega alguien y cambia tu vida y no solo tu situaci\xc3\xb3n sentimental!!!! #I'minlove t quiero pato!!!!"""
256011640372359168,2012-10-10 12:41:46,b'@Joaquinaan @cecyrosillo @andreaser7 @andread8a @amesquivel90 cuando gusten menos hoy xq trabajo!!! Hahaha'
256010255056637952,2012-10-10 12:36:15,"b'RT @andread8a: El amor es tan ciego que no me ve, @andreaSer7 @Joaquinaan'"
252155912469508096,2012-09-29 21:20:29,"b'RT @BegbederMxArg: @Suls17 ""S"" de Shampionshiiiipppp hic! Jajajajajajjajajaa'"
252155056923750401,2012-09-29 21:17:05,"b'@andread8a @andreaser7 @mauricioseal @cecyrosillo @joaquinaan @amesquivel90 @begbedermxarg ""S"" de shiinga tu madre q pedo voy a andar haahha'"
246426693584162816,2012-09-14 01:54:36,b'@Joaquinaan @andreaser7 y yo tanto q festejar!!!! Pro bueno t ayudo a ahogar penas Hahahah'
246426049431367683,2012-09-14 01:52:03,b'@Joaquinaan @andreaser7 les prometo una tarde de convivencia o una noche d tragos!!! Hahahah'
246425003824930817,2012-09-14 01:47:53,b'@Joaquinaan @andreaser7 yo se q si me he desaparecido pro es por una buena causa..... El amor!!!! #mam\xc3\xb3n Hahaha pronto nos reuniremos!!!!'
240224636388904960,2012-08-27 23:09:51,b'@cecyrosillo @andreaser7 @andread8a @joaquinaan @amesquivel90 hahaha voy a aplicar esa hahaha'
238863767901970432,2012-08-24 05:02:14,b'Creo q twitter es para los despechados y para los a tienes internet en el cel y comentan hasta cuando van al ba\xc3\xb1o hhahah'
237699771253538817,2012-08-20 23:56:56,b'@cecyrosillo @joaquinaan @andreaser7 @amesquivel90 @andread8a en la noche cuando??? O ya se vamos a alg\xc3\xban lado este fin!!!!!'
237620768727511040,2012-08-20 18:43:00,b'@Joaquinaan @andreaser7 @amesquivel90 @andread8a @cecyrosillo pues vamos a la 1 y yo me voy a las antes d las 3 y tu t vas antes d las 4'
237618261406134273,2012-08-20 18:33:02,b'RT @SEXOCRUDO: Un aplauso a las MUJERES que conquistan con la sonrisa y no exhibiendo su cuerpo.'
237617547816603648,2012-08-20 18:30:12,b'@andreaser7 @amesquivel90 @andread8a @cecyrosillo yo d 3 a 4 Hahah y a q hora sales d tu clase @Joaquinaan'
237360016464691200,2012-08-20 01:26:52,"b'@Marie_Torre lo q pasa es q soy figura publica y tengo q atender a mis fans Haha ntc pues q t digo son amigas, siempre soy amable con todos'"
237358912330948608,2012-08-20 01:22:29,b'@Marie_Torre Hahaah xq grosero a poco no t andabas echando un taco d ojo!!! Hahaha checando el ganado dir\xc3\xadan en el barrio Hahah'
237357933724303360,2012-08-20 01:18:35,b'@Marie_Torre no!!!!! Es vdd si fui una vez!! Y tu andabas viendo con quien ligar hahaha'
237357374300622848,2012-08-20 01:16:22,b'@Marie_Torre Aaaaaa si en ese momento ya andaba medio catarrin Hahaha pro si fui una vez y no t vi!!!!'
237356631942389761,2012-08-20 01:13:25,b'@Marie_Torre Hahah mentirosa!!!! Cuando fue eso?'
237355942121975808,2012-08-20 01:10:41,b'@Marie_Torre d borracho yo?? Siempre me vez SUPER sobrio nunca me vez cuando ya ando pedo Hahah'
237355331632631808,2012-08-20 01:08:15,b'@Marie_Torre pues q bien! Yo iba a ir y al final rajaron mis amigos Hahah y ya estas estudiando?'
237354027732582401,2012-08-20 01:03:04,b'@Marie_Torre pues ya entre a la escuela! Pues ando un poco ocupado pro si eh salido el viernes me fui a la feria y ayer a la condesa y tu?'
237261508541825024,2012-08-19 18:55:26,b'@Joaquinaan tipo y si hay q vernos pro tipo y di cuando en dond y a q hora Hahaha'
237255618703011840,2012-08-19 18:32:02,b'@Joaquinaan Hahaha tipo y extra\xc3\xb1o tus comentarios q me hacen re\xc3\xadr mucho Hahah'
237253691734908929,2012-08-19 18:24:22,b'@andreaSer7 Hahaha pues cuando nos vemos!!! Hay a ir a kabuki otra vez!!! Hahah'
237247261086724098,2012-08-19 17:58:49,"b'Los 7 pecados capitales: ira, haiga, fuistes, vistes, pus, vaiga, la calor!!!! #netanotienenmadre Hahaha'"
237246165777797120,2012-08-19 17:54:28,"b'@andreaSer7 Hahaha ustedes q no me juntan ni a ver pelis!!! Y si tengo una buenisisisima!! Si hasta me cantan la del ""mil amores""'"
237004246212542465,2012-08-19 01:53:10,b'Last night I fell in love without you!!! Know you are history!!!!'
237003724986384384,2012-08-19 01:51:06,b'Ahora la motivaci\xc3\xb3n d ir a la escuela es q t puedo ver todos los d\xc3\xadas!!!'
237003252187672576,2012-08-19 01:49:13,b'Jamas pens\xc3\xa9 q me iba a enganchar d la forma en la q estoy!! Pro creo q desd q t vi ya me tenias en la bolsa #haywey'
237002882946322432,2012-08-19 01:47:45,b'De esas veces q conoces a alguien a t devuelve la chispa! Y quieres q este contigo siempre! As\xc3\xad!! Haha'
235913482485243905,2012-08-16 01:38:51,b'@Joaquinaan noc yo creo q la d vengador del futuro y si t invitar\xc3\xada pro q crees un peque\xc3\xb1o detalle..... Voy acompa\xc3\xb1ado #amsorymafrend'
235910449294606336,2012-08-16 01:26:48,b'Movie time!!!'
235643872552820736,2012-08-15 07:47:31,b'La mejor italiana!! Marta Menegatti!! Bizcochito!! http://t.co/9QruHk2R'
235626207775948800,2012-08-15 06:37:20,b'Pro aun creo en un mundo paralelo en el cual alg\xc3\xban d\xc3\xada estar\xc3\xa9 y habr\xc3\xa1 alguien igual a ella..... #waitingwatchingYOU'
235156657418694657,2012-08-13 23:31:30,b'@wayou23 q es eso? Haha pro creo w t refieres a la un\xc3\xad vdd??'
235137498173550592,2012-08-13 22:15:22,b'Just posted a photo http://t.co/WJc0MnWh'
235130654084460546,2012-08-13 21:48:11,b'@SabiasDatos ojal\xc3\xa1 tuviera eso!!!'
234844590966964226,2012-08-13 02:51:28,b'Mta el twitter es kmo las mujeres no las pelas 5 min y nadie t pela y hasta parece q ni existes!!! #GraciasMexico'
234464918391357440,2012-08-12 01:42:47,b'@Joaquinaan q van a hacer hoy?'
234338513120800768,2012-08-11 17:20:29,b'\xe2\x80\x94Mam\xc3\xa1 de qu\xc3\xa9 te r\xc3\xades? \xe2\x80\x94Jajajajaj\xc3\xa1 \xe2\x80\x94Mam\xc3\xa1 qu\xc3\xa9 de qu\xc3\xa9 te r\xc3\xades?? \xe2\x80\x94 Jajajajajaja ME R\xc3\x8dO DE JANEIRO  Jajjajajajja #M\xc3\xa9xicocampeon #oroibeperalta'
234337650872565760,2012-08-11 17:17:04,b'1. Naces \n2. Creces \n3. M\xc3\xa9xico es campe\xc3\xb3n ol\xc3\xadmpico \n4. Te emborrachas hasta la madre \n5. Pe\xc3\xb1a Nieto es presidente \n6. Mueres de la verguenza'
233781333212663808,2012-08-10 04:26:27,"b'@Marie_Torre jajaja la vdd quisiera q el ""nosotros"" fuera vdd pro kmo q sent\xc3\xad q fue kmo una especie de ""dejavu"" Hahah'"
233780795075067904,2012-08-10 04:24:19,"b'Quisiera poder ser el tipo d antes, el q dec\xc3\xada t quiero, y demostraba lo q sent\xc3\xada y poder sacar el coraz\xc3\xb3n del caj\xc3\xb3n en el q esta guardado..'"
233779365886951425,2012-08-10 04:18:38,b'@Marie_Torre q fuertes declaraciones!! Hasta me sent\xc3\xad mal yo... #noesjuego'
233688897970921472,2012-08-09 22:19:10,b'@marcemata http://t.co/UTNZ6mxL'
233688853544845313,2012-08-09 22:19:00,b'@marcemata http://t.co/JRi83WEJ'
233674577681727488,2012-08-09 21:22:15,b'@cecyrosillo pues me dieron un balazo!! pro bien Hahah ntc si todo bien si c escucharon unos cuantos pro estaba en clase Hahah'
233673912062472192,2012-08-09 21:19:36,"b'Bienvenidos al pa\xc3\xads d las maravillas, pan y circo para todos y seis a\xc3\xb1os mas d pesadillas.... :S'"
233673702150135809,2012-08-09 21:18:46,"b'\xc2\xbfD\xc3\xb3nde vives? - En Irak y tu? -En San Luis Potos\xc3\xad. - JAJAJAJA no mames, \xc2\xbfD\xc3\xb3nde se agarran a balazos a cada rato? #PerateWey'"
233269325727940608,2012-08-08 18:31:55,b'@andreaceervants Pffff yo tmb t busque kmo fan!!! Pro pues ya nimodo ma\xc3\xb1ana venimos a comer t late?'
233058455773122560,2012-08-08 04:34:00,b'@andread8a @suls17salud @cecyrosillo  no yo era ese!!! Era tu otro hermano!!! Hahaha'
233057647534940161,2012-08-08 04:30:47,b'@andread8a @andreaser7 @amesquivel90 @cecyrosillo @joaquinaan @mauricioseal Uuuuuu jalo yo tmb!!!'
232992259157671936,2012-08-08 00:10:58,"b'@msPepper calla!!!! D seguro la diste d baja y x eso no fuiste!!! Y ni me dejaste revistas, ni plumones, ni nda!!! Me abandonaste gacho!!!!'"
232956295588761600,2012-08-07 21:48:03,b'@gmaria9 a q casi muero ahogado???'
232952306210054145,2012-08-07 21:32:12,b'@msPepper No tienes perd\xc3\xb3n de Dios!!!! #amistadde3pesos'
232695794355011584,2012-08-07 04:32:55,b'@Marie_Torre auchh!!! T pego el amor pero bien gacho!!! Hahah #nochilleagarrepiedras Hahah'
232351101242986496,2012-08-06 05:43:14,"b'Pro esta historia cambiara xq a partir d ma\xc3\xb1ana todo volver\xc3\xa1 a la normalidad del ejercicio, escuela, y trabajo'"
232350835529625601,2012-08-06 05:42:10,b'Esta semana agarre la peda tan Cant\xc3\xb3n q estoy a punto d irme a internar... No puedo creerlo tome 5 d\xc3\xadas d 7 y en todos acabe despu\xc3\xa9s d las 2'
231962673963753472,2012-08-05 03:59:45,b'RT @andread8a: @Suls17 @Joaquinaan @cecyrosillo @andreaSer7 sentidos #EsOficial'
231960937702244352,2012-08-05 03:52:51,b'@andread8a @joaquinaan @cecyrosillo @andreaser7 #CLARITO y a mi casi ni me gusta Hahaha'
231960093938286592,2012-08-05 03:49:30,b'@andread8a @joaquinaan @cecyrosillo @andreaser7 ya c q ogts!!!!'
231833001959518208,2012-08-04 19:24:29,"b'@msPepper pensamos en lo mismo! Haha y d seguro cuando c tomaba la sesi\xc3\xb3n d fotos la m\xc3\xbasica d fondo era la del internet, el internet... Haha'"
231832738179727360,2012-08-04 19:23:26,b'@araizaalfredo @joseacvdo Hahaha xq del d\xc3\xada d la madre??? Sigues pedo o q? Estamos en agosto!!!! Haha'
231832111609425920,2012-08-04 19:20:57,b'@andreaSer7 @cecyrosillo @joaquinaan  y yo q las iba a invitar a cenar y derrepente Pffff se las llevo el viento! Pro equis gracias x ir!!!'
231831605986074625,2012-08-04 19:18:56,b'@JoseAcvdo comiendo tamales jajaja pinche bacardi t dejo ciego!!! @araizaalfredo diciendo t cambio media lata d chiles  por otra torta! Haha'
231544436218281984,2012-08-04 00:17:50,b'@msPepper q es lo q t recuerda? La foto del elote? Hahaha'
231525428605628416,2012-08-03 23:02:19,b'Esto es mas q obvio!!! No creo q alguien diga lo contrario!! Esta #CLARITO en la foto Hahahaha #casual #normal http://t.co/pzUuJiXY'
231525200318058497,2012-08-03 23:01:24,b'#UUUPA d vdd quien carajos dice lo contrario?? Hasta c me antojo un elote!!! Hahah #NOT http://t.co/Nlla2XZZ'
231524919052206080,2012-08-03 23:00:17,b'#laconcha kmo se me pudo pasar este d\xc3\xada!!!! Xq carajos no me avisaron q exist\xc3\xada!!!! Hahaha http://t.co/kklGEljN'
231523739924307968,2012-08-03 22:55:35,b'Sigo analizando lo d un cubo en vez d Tierra.. Pro sigo en la misma no seriamos cubanos le voy mas a los Transformers! @RicardoDerreza Hahah'
231523029002383360,2012-08-03 22:52:46,b'Dicen q es mejor estar solo q mal acompa\xc3\xb1ado pro q pasa si solo estas tu y el espejo? Estas con la mejor compa\xc3\xb1\xc3\xada?? #iron\xc3\xadasdelavida'
231522634456780801,2012-08-03 22:51:12,b'En concentrancia m\xc3\xa1xima!!!! En 3 horas 11 min estaremos jugando la final!!! Dale caballo negro!!!! Dale Air Sack!!!!'
231521156463747072,2012-08-03 22:45:19,b'@andreaceervants a ti!!! Yo ya estoy pidiedo ride!!!! Hahahaha'
231428913891516417,2012-08-03 16:38:47,b'@anamarcesquivel @andreaser7 @andread8a @joaquinaan @cecyrosillo ahora si mejor a cenar! Xq yo salgo hasta las 4 d la escuela todos los d\xc3\xadas'
231427465229258753,2012-08-03 16:33:02,b'@andread8a @andreaser7 @anamarcesquivel @joaquinaan @cecyrosillo Hahahaha!!!!!!!'
231426721272975360,2012-08-03 16:30:04,b'@andreaSer7 @anamarcesquivel @joaquinaan @cecyrosillo @andread8a excelente!!!!'
231426174209896449,2012-08-03 16:27:54,b'@anamarcesquivel @joaquinaan @cecyrosillo @andreaser7 @andread8a xq no iras??'
231415455586324480,2012-08-03 15:45:18,"b""@cecyrosillo @andreaSer7 @andread8a  @anamarcesquivel @Joaquinaan El juego es a las 9 en el indoor's Lomas, necesito a la tropa oruga!!!!"""
231414805330796545,2012-08-03 15:42:43,"b'@ClauuGallegos me acorde d eso ayer precisamente xq vi a una chava q estaba out!! Y en eso dejavu!!! Pens\xc3\xa9 en ti ca\xc3\xb1\xc3\xb3n! ""Yo no soy as\xc3\xad"" Haha'"
231278454216204289,2012-08-03 06:40:55,b'\xe2\x80\x9c@Joaquinaan:Le dije q ya habia regresado y me dijo woou... Seguro se quiere casar conmigo... Sii debe ser eso jajaja\xe2\x80\x9d// y q dices SI! Hahah'
231278272330231809,2012-08-03 06:40:11,b'\xe2\x80\x9c@ClauuGallegos: No tengo sue\xc3\xb1o #uouo no me voy a dormir\xe2\x80\x9d// tmb t duermes todo el d\xc3\xada Hahah'
231272397393756161,2012-08-03 06:16:51,"b'\xe2\x80\x9c@Joaquinaan: Oye Empiezale a llorar de emocion x q ""im Back"" :D\xe2\x80\x9d// wooooouuuuu i love You!!! Despu\xc3\xa9s d tu declara con me casar\xc3\xada contigo!'"
231269804177244160,2012-08-03 06:06:32,b'@gmaria9 your welcome!!!'
231269353570566145,2012-08-03 06:04:45,"b'\xe2\x80\x9c@gmaria9: ""@monchela: @gmaria9 hija de la solteria #yuju a wboooo""// esa soy yo jajajaja @Suls17\xe2\x80\x9d// Dios t bendiga en tu larga solter\xc3\xada'"
231268772323934208,2012-08-03 06:02:26,b'\xe2\x80\x9c@gmaria9: @Suls17 jajajaja nda es imposible para mi ;)\xe2\x80\x9d// quien dice eso? Hahah y tmb depende a q t refieras....'
231267389789052928,2012-08-03 05:56:57,b'@gmaria9 Noc d quien hablas!! #CLARITO nunca dije alg\xc3\xban nombre.....'
231267062893395969,2012-08-03 05:55:39,b'@Marie_Torre uuuuu me diste done prefab Julio Cesar Chavez!!!! Y me sacaste todo el AIRE q tenia!!!! Hahaha'
231266826229796864,2012-08-03 05:54:42,b'\xe2\x80\x9c@gmaria9: Platonico o posible? #whatif....\xe2\x80\x9d// impossible!!! Hahah'
231266634797572096,2012-08-03 05:53:57,"b'RT @TipicosMomentos: Una buena mujer, da equilibrio a la vida de un hombre.'"
231266571891384320,2012-08-03 05:53:42,"b'RT @TipicosMomentos: \xc2\xbfDesilusionarme yo? NEGATIVO, aprendi a no esperar nada de nadie.'"
231266534834716672,2012-08-03 05:53:33,b'RT @TipicosMomentos: Toda mujer necesita un novio que a la misma vez sea su mejor amigo.'
231266475967643649,2012-08-03 05:53:19,"b'RT @Joaquinaan: Does it feel the same, when she calls your name... The winner takes it all... #MammaMia'"
231266335953412096,2012-08-03 05:52:45,b'\xe2\x80\x9c@Joaquinaan: The winner takes it all... #MammaMia\xe2\x80\x9d// tienes raz\xc3\xb3n pro xq tanto #MammaMia ??? Ar\xc3\xa9 You all-right??'
231265870599553025,2012-08-03 05:50:54,"b'RT @UnDiosEscritor: Quien hoy te ignora por orgullo, ma\xc3\xb1ana te buscar\xc3\xa1 por ausencia.'"
231265845421158400,2012-08-03 05:50:48,b'RT @UnDiosEscritor: No hay nada peor que sentir amor y aparentar amistad.'
231265486455857152,2012-08-03 05:49:23,"b'Un gran aplauso para la mujer que conquista un hombre,sin faldas cortas,sin grandes escotes,solo con su carisma,su mirada y su forma de ser.'"
231265295996690433,2012-08-03 05:48:37,b'\xe2\x80\x9c@andreaceervants: Que haces cuando un ni\xc3\xb1o de 13 a\xc3\xb1os te quiere ligar! Jajaa\xe2\x80\x9d// le dices a su mama q es hora dormir Hahah #coquetaal100 JA'
231264703282810880,2012-08-03 05:46:16,"b'\xe2\x80\x9c@Marie_Torre: Hooooooooy, solo le doy besos al aire.....\xe2\x80\x9d// si quieres puedo ser el AIRE q respiras Hahaha #JustKidding or NOT!!! Hahaha'"
231130714370883585,2012-08-02 20:53:51,"b'Acabar de escribir el tuit de tu vida y que te roben el m\xc3\xb3vil. Perseguir al ladr\xc3\xb3n gritando: ""\xc2\xa1Dale a Enviar! \xc2\xa1Dale a Enviaaar!"" #casual'"
230917239472263168,2012-08-02 06:45:34,b'@Fernanda_Naif ya t dije q las circunstancias est\xc3\xa1n dif\xc3\xadciles solo dale tiempo al tiempo #CLARITO'
230916372803248128,2012-08-02 06:42:08,b'@gmaria9 pues q t triste acabas d perderme...... #neta #noesjuego #chaofishbye'
230916162387574784,2012-08-02 06:41:17,b'@Fernanda_Naif #CLARITO soy tu macho alfa!!!! #remember'
230913778697531392,2012-08-02 06:31:49,b'@Marie_Torre tengo mi boleto seriado y espero la oportunidad pro no me la das Hahaha #5minreglamenrarios Hahaha YA HAY Q HACER ALGO!!! Hahaa'
230913260570947584,2012-08-02 06:29:46,b'@Fernanda_Naif Hahaha simplemente soy un hombre ocupado q necesita una secretaria Hahah'
230912256882380800,2012-08-02 06:25:46,b'@Fernanda_Naif Aaaaaa es compartido!!!! Hahah invitame a tus fiestas d esas q no afecta al audiescucha Hahaha'
230911794187735040,2012-08-02 06:23:56,b'\xe2\x80\x9c@Marie_Torre: Tengo miedo ala traicion.\xe2\x80\x9d// depende con quien est\xc3\xa9s tratando y con quien salgas y tmb a quien le des la oportinidad!!!'
230911574724988929,2012-08-02 06:23:04,b'@Fernanda_Naif a veces mientras no t destroce cuando el random anda ca\xc3\xb1\xc3\xb3n Hahah'
230910799277850626,2012-08-02 06:19:59,b'\xe2\x80\x9c@Fernanda_Naif: Estoy escuchando canciones que hace mucho no escuchaba. :)\xe2\x80\x9d// normal suele pasar #iPodrandom Hahah'
230910498676301825,2012-08-02 06:18:47,b'\xe2\x80\x9c@MisVodkas: Soy bonita y si quiero hago berrinche.\xe2\x80\x9d// Hahaha berrinches nahif rentar\xc3\xada Hahaha #normal #casual Hahah'
230910313569067008,2012-08-02 06:18:03,b'\xe2\x80\x9c@gmaria9: Aaaaa se crean estoy suuper feliz\xe2\x80\x9d// noc d q puede estar la gente feliz cuando t olvidan 3 d\xc3\xadas #perobueno #hayatu'
230909842972352512,2012-08-02 06:16:11,"b'RT @andread8a: Hola me llamo Andrea, tengo 21 a\xc3\xb1os y soy adicta a los tacos.'"
230909718099546114,2012-08-02 06:15:41,b'RT @Joaquinaan: Hitting reality...'
230762942033965057,2012-08-01 20:32:27,b'@JoseAcvdo @araizaalfredo las sensaciones andando por la vida #casual maximus! Maximus! Hahah'
230401864120823808,2012-07-31 20:37:39,b'@Joaquinaan @andread8a @andreaser7 @cecyrosillo @anamarcesquivel es a las 9 y q creen!!! Ando en plan goleador llevo 4 en la liguilla #aguas'
230345124041867264,2012-07-31 16:52:11,b'@Marie_Torre no pues noc pro q t parece la fabulosisisima idea d q si hacemos algo! Hahaha #jalasotepandeas'
230343624397844480,2012-07-31 16:46:14,"b""@Joaquinaan @andread8a @anamarcesquivel @andreaser7 @cecyrosillo Hey!! El viernes juego s\xc3\xbaper final en el indoor's d Lomas!! X si quieren ir"""
230343176760721408,2012-07-31 16:44:27,b'@Marie_Torre a mi tmb me dio gusto verte!!!! Q har\xc3\xa1s hoy o ma\xc3\xb1ana? Digo haber si me haces un espacio en tu agenda! Haha'
230341460053078017,2012-07-31 16:37:38,"b'When you love you get hurt, when you get hurt, you hate, when you hate, you trying to forget, when you trying to forget, fall in love again.'"
230341403413200898,2012-07-31 16:37:24,b'Lo mejor de las Mujeres en el Para\xc3\xadso es un Para\xc3\xadso d Mujeres!!!! Q buen desfile en bikinazo estoy viendo!!! #aaauuuccchhh #fiiiiiuuufiiiuuu'
230341391300046848,2012-07-31 16:37:21,"b""Don't tell me what I should do and don't tell me how I should be."""
230341386908626944,2012-07-31 16:37:20,"b'El q ama sufre, el q sufre lucha y el q lucha gana.'"
230341386820546560,2012-07-31 16:37:20,"b'El q se duerme con PERRAS amanece con pulgas, dice el dicho y as\xc3\xad.'"
230341383150530560,2012-07-31 16:37:19,b'Las grandes cosas empiezan con peque\xc3\xb1os comienzos.'
230087664513204224,2012-07-30 23:49:08,"b""Don't tell me what I should do and don't tell me how I should be."""
230087664513187840,2012-07-30 23:49:08,"b'When you love you get hurt, when you get hurt, you hate, when you hate, you trying to forget, when you trying to forget, fall in love again.'"
230087646322511873,2012-07-30 23:49:04,b'Las grandes cosas empiezan con peque\xc3\xb1os comienzos.'
230087646079246336,2012-07-30 23:49:04,"b'El q ama sufre, el q sufre lucha y el q lucha gana.'"
230087645831757825,2012-07-30 23:49:04,b'Lo mejor de las Mujeres en el Para\xc3\xadso es un Para\xc3\xadso d Mujeres!!!! Q buen desfile en bikinazo estoy viendo!!! #aaauuuccchhh #fiiiiiuuufiiiuuu'
230087645777231872,2012-07-30 23:49:04,"b'El q se duerme con PERRAS amanece con pulgas, dice el dicho y as\xc3\xad.'"
230087125037625344,2012-07-30 23:47:00,b'@Joaquinaan @andread8a @anamarcesquivel @andreaser7 yo tmb!!!!! Y necesito salir..... Con ustedes xq clarito q he salido Hahaha'
230055405995315200,2012-07-30 21:40:57,b'@Marie_Torre el placer siempre es m\xc3\xado!!!! Hahaha q vas a hacer ma\xc3\xb1ana? Digo para ver si me haces un espacio en tu agenda.... Hahah'
228410387186454528,2012-07-26 08:44:14,b'#TIPICO q son las 3:41 am y no puedes dormir y nda mas andas viendo piras tonter\xc3\xadas en twitter o no? @MichJasso #PerateWey #namasunrato'
228408629307510784,2012-07-26 08:37:15,b'@BetytaGh te invito a descansar xq ya no puedo mas!!!! Pro q t parece si ma\xc3\xb1ana nos twitteamos y nos ponemos d acuerdo vale?'
228406855746060288,2012-07-26 08:30:12,b'@Erika_Guzman07 dejaste un arete y tu pulsera en mi casa los tiro o pasas por ellos? #espregunta'
228406144610230272,2012-07-26 08:27:23,b'@BetytaGh si me olvidas pro bueno no importa aqu\xc3\xad estoy para lo q necesites....'
228405837528449024,2012-07-26 08:26:09,"b'@andreaceervants sigo esperando ""ese"" tweet q diga q vamos a hacer algo....... Me olvidaste mas q a tus mu\xc3\xb1ecas d cuando eras una baby!!!!'"
228405449328844800,2012-07-26 08:24:37,b'@BetytaGh esta chida tu foto gracias por invitarme a la playita.... Ya me olvidaste totalmente....'
228405085158375424,2012-07-26 08:23:10,b'@Dai_lopilatto perrilla dond t has metido??? T fuiste al tepeyac?? Hahaha'
228404140987006977,2012-07-26 08:19:25,b'\xe2\x80\x9c@Fernanda_Naif: Enamorate de el decian. No te va a lastimar decian...\xe2\x80\x9d// Sal con ella dec\xc3\xadan. Si confi\xc3\xb3 en ti dec\xc3\xada.....'
228369160512630784,2012-07-26 06:00:25,b'@andread8a Good night!!! Wereja!!!! Haber si hacemos algo ma\xc3\xb1ana te quiero!'
